respondent_id,date_created,date_modified,"¿Para qué tipo de empresa trabaja?Se considera como empresa colombiana a las empresas que fueron constituidas en Colombia primero, o que los fundadores son de Colombia. Las empresas con sede en Colombia, pero nacidas en otro país no cuentan como empresas colombianas.",La empresa para la que usted trabaja se dedica principalmente a,,¿Cuántos años de fundada tiene la empresa para la que trabaja?,"¿Cuál es su título en la empresa en la que trabaja actualmente?¿Por ejemplo que escribe usted en LinkedIn? Software Engineer, Frontend Engineer.",,"¿Cuál fue su título en la anterior empresa en la que trabajó?¿Por ejemplo que escribió usted en LinkedIn? Software Engineer, Frontend Engineer.",,¿Cómo considera su seniority?,,¿Se considera usted fundador en la empresa en la que trabaja?,"¿Qué porcentaje de su tiempo laboral se ocupa en las siguientes actividades?

Desarrollo de software: documentación, pruebas, código, code reviews, reuniones relacionadas a programación.
Gerencia de proyectos: reuniones con clientes, seguimiento de cronogramas y presupuestos, análisis y mitigación de riesgos, etc. 
Liderazgo técnico: mentoría a miembros junior, realización de code reviews, diseño de arquitectura.
Gerencia de ingeniería: contratación, motivación, objetivos, responsabilidades organizacionales y ejecutivas
",,,,¿Cuánto tiempo lleva en su cargo actual (incluyendo freelance)?,¿Cuántos años de experiencia en desarrollo de software profesional tiene?Incluyendo prácticas profesionales y consultorías,"¿En cuál de los siguientes lenguajes de programación ocupa la mayor parte de su tiempo laboral?Listado extraído de GitHut 2.0Si su respuesta es ""otro"" por favor use el nombre encontrado en List of programming languages in Wikipedia",,¿En qué otros lenguajes/tecnologías de desarrollo ocupa su tiempo laboral?No incluya lenguajes que use en su tiempo libre o hobbies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,¿Cuál es la tecnología/framework/biblioteca frontend que más utiliza en su tiempo laboral?No incluya tecnología/framework/biblioteca que use en su tiempo libre o hobbies.,,¿Cuál es la tecnología/framework/biblioteca backend que más utiliza en su tiempo laboral?No incluya tecnología/framework/biblioteca que use en su tiempo libre o hobbies.,,¿Cuál es la tecnología de base de datos /persistencia que más utiliza en su tiempo laboral?No incluya tecnología que use en su tiempo libre o hobbies.,,"En su última entrevista de trabajo, ¿qué tipo de entrevista presentó?",,Tipo de relación laboral,,"Su modo de trabajo es:Si su empresa tiene una política de trabajo en casa, pero no es muy flexible entonces su rol es presencial",Usted prefiere:,¿Cuántas horas trabaja por semana?,¿A usted le pagan en pesos colombianos (COP) o dólares (USD)?,"¿Cuánto es su remuneración en su ACTUAL trabajo?Salario ANUAL Base - Su salario mensual * 12 (sin incluir bono, o primas, ni deducir impuestos). Si usted gana 3 millones de pesos al mes, entonces su remuneración base es 36,000,000 de pesos al año si gana 3000 dolares, es 36000.Bonos ANUAL - No incluye su salario base. si ud gana 36 millones al año, y a fin de año clasifica a un bono de 10% entonces su remuneración adicional es de 3,600,000 pesos.Acciones - Conocido también como strike price, es decir el precio que le dieron al firmar la oferta y no el valor actual. Si tiene varios grants, use el precio del grant con más acciones.",,,"Actualmente, ¿cuáles beneficios (perks) pagados por su empleador tiene?Por favor seleccione únicamente los beneficios adicionales pagados por la empresa o empleador. No incluya beneficios que usted paga directamente o su empleador paga descontándole de su salario/remuneración.",,,,,,,,,,,,¿Usted preferiría que los beneficios (perks) anteriormente mencionados fuesen pagados en efectivo?,¿Quién paga su seguro de salud?,¿Quién paga sus pensiones y cesantías?,¿Tiene acciones (opciones/stock options/rsus) o dividendos de la empresa en la que trabaja actualmente como parte de su compensación?,¿Trabaja usted en proyectos freelance a pesar de tener un trabajo de tiempo completo?,"¿Cuanto fue el total de sus ingresos adicionales de proyectos freelance el año pasado?Utilice la misma moneda seleccionada anteriormente, 0 si no tuvo ingresos.",¿Siente que su salario ACTUAL es justo?,¿En qué sitio web busca oportunidades laborales principalmente?,,,,,,,,,,,"¿Cuánto fue su remuneración en su ANTERIOR trabajo?Si su actual trabajo es el primero que tiene responda esta pregunta con 0 en cada opción.Salario ANUAL Base - Su salario mensual * 12 (sin incluir bono, o primas, ni deducir impuestos). Si usted gana 3 millones de pesos al mes, entonces su remuneración base es 36,000,000 de pesos al año si gana 3000 dolares, es 36000.Bonos ANUAL - No incluye su salario base. si ud gana 36 millones al año, y a fin de año clasifica a un bono de 10% entonces su remuneración adicional es de 3,600,000 pesos.Acciones - Conocido también como strike price, es decir el precio que le dieron al firmar la oferta y no el valor actual. Si tiene varios grants, use el precio del grant con más acciones.",,,"¿Tiene título universitario, tecnológico o técnico?",¿Cuál es su máximo título alcanzado (graduado)?,"¿Estudió alguna carrera de pregrado relacionada a ingeniería de sistemas?Cualquier tipo de carrera con énfasis técnico cuenta como un SI (ingeniería de software, ingeniería electronica, mecatrónica, etc)","¿Estudió alguna carrera de pregrado relacionada a ingeniería de sistemas?Cualquier tipo de carrera con énfasis técnico cuenta como un SI (ingeniería de software, ingeniería electronica, mecatrónica, etc)","¿Estudió alguna carrera de POSTgrado relacionada a ingeniería de sistemas?Cualquier tipo de carrera con énfasis técnico cuenta como un SI (ingeniería de software, ingeniería electrónica, mecatrónica, etc). Si tiene un postgrado, pero no es relacionado a énfasis técnico, entonces la respuesta es NO.",¿Dónde aprendió desarrollo de software o programación?,,,,,,,Por favor indique en que bootcamp aprendió desarrollo de software o programación.,,,,,,,,,,,,¿Cuál de estas plataformas usa como fuente de conocimiento técnico?,,,,,,,,¿Cuál es su nivel de inglés para realizar conversaciones técnicas sobre software?,¿En qué ciudad/departamento/región de Colombia vive?,,¿Cuál es su país de procedencia?,,¿En qué año nació?,¿Con cúal pronombre prefiere que se refieran a usted?,¿Se considera usted parte de una minoría? ¿Cúal?
12957469313,09/10/2021 11:07:21 AM,09/10/2021 11:18:48 AM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",,2 - 5,Frontend Developer/ Engineer,,Mi trabajo actual es mi primer empleo.,,Mid (intermedio),,No,100,0,0,0,1+ año,5 - 10 años,TypeScript,,,,,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,PowerShell,,Python,,,,,,,,,,,,,,,,React,,ExpressJS,,MongoDB,,LiveCoding (prueba técnica con supervisión),,Contrato a término fijo,,Presencial (ocupa más del 60% de su tiempo en una oficina),Trabajo remoto,40,Pesos,65000000,0,0,,,,,,,,,,,,,"Sí, preferiría que fuera en efectivo",Mi empleador,Mi empleador,No,Sí,10000000,Sí,,,Computrabajo,,Torre,,,,,Facebook,,13200000,0,0,Tecnólogo,Tecnólogo,,,,,,,,,"Plataforma abierta (Youtube, FreeCodeCamp, Documentación oficial)","Plataforma de pago (Platzi, Udemy, Coursera, PluralSight, etc)",,,,,,,,,,,,,Platzi,Udemy,,,,Youtube,,Facebook,Básico (puede leer documentación y código en inglés),Medellín,,Colombia,,1992,Él (tradicionalmente se identifica como hombre),No
12957477529,09/10/2021 11:10:36 AM,09/10/2021 11:11:03 AM,Soy independiente (freelance),Consultoría y servicios de desarrollo de software a la medida,,2 - 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12957431385,09/10/2021 10:53:00 AM,09/10/2021 11:01:56 AM,Empresa Colombiana con mercado global,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",,5 - 10,Teacher | Coach | Mentor | Educator,,Frontend Developer/ Engineer,,Senior (Avanzado),,No,40,20,20,20,3 - 5 años,Más de 15 años,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,TypeScript,,,,,React,,NestJS,,PostgreSQL,,Home work (prueba técnica para desarrollar en casa),,Contrato a término indefinido,,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",Trabajo flexible,40,Pesos,100000000,30000,0,Medicina prepagada,Seguro de vida,Gimnasio,Clases de inglés,"Educación (libros, cursos, etc)","Alimentación (bonos, almuerzos, etc)","Salud mental (terapia, psicólogos)",Vacaciones adicionales a las de ley,Coworking,"Hardware (computador, celular, etc)",,,"No, están bien como están",Mi empleador,Mi empleador,Sí - stock options,No,0,Sí,,,,,,,,,,,,0,0,0,Ninguno,Bachiller,,,,,,,,,"Plataforma abierta (Youtube, FreeCodeCamp, Documentación oficial)",,,,,,,,,,,,,,Platzi,,,,,Youtube,,,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Otro (especifique),Cundinamarca,México,,1987,Él (tradicionalmente se identifica como hombre),
12957426243,09/10/2021 10:51:09 AM,09/10/2021 11:00:16 AM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,,Más de 10,Full Stack Developer/ Engineer,,Full Stack Developer/ Engineer,,Mid (intermedio),,No,85,10,5,0,2+ años,5 - 10 años,JavaScript,,,,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,SQL,,,,TypeScript,,,,,React,,NestJS,,PostgreSQL,,Q & A (preguntas hecha por una persona),,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera",,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",Trabajo flexible,40,Pesos,96000000,0,0,Medicina prepagada,,Gimnasio,Clases de inglés,"Educación (libros, cursos, etc)",,,Vacaciones adicionales a las de ley,,"Hardware (computador, celular, etc)",,,"Sí, preferiría que fuera en efectivo",Mi empleador,Mi empleador,No,No,0,Sí,LinkedIn,"ColombiaDev, canal #trabajos",,,,,,,,,,42000000,0,0,Universitario,Especialista,,Sí,Sí,,,Universidad,,,"Plataforma abierta (Youtube, FreeCodeCamp, Documentación oficial)","Plataforma de pago (Platzi, Udemy, Coursera, PluralSight, etc)",,,,,,,,,,,,,,Udemy,,,,Youtube,,"Egghead, Frontend masters",Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Medellín,,Colombia,,1986,Él (tradicionalmente se identifica como hombre),
12957426092,09/10/2021 10:49:48 AM,09/10/2021 10:52:09 AM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,,Más de 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12957399787,09/10/2021 10:41:12 AM,09/10/2021 10:42:24 AM,Empresa Colombiana con mercado global,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",,2 - 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12957386717,09/10/2021 10:36:37 AM,09/10/2021 10:37:10 AM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,,Más de 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12957318000,09/10/2021 10:11:11 AM,09/10/2021 10:23:15 AM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,,5 - 10,Web Developer/ Engineer,,Web Developer/ Engineer,,Mid (intermedio),,No,50,20,10,20,3 - 5 años,5 - 10 años,PHP,,,,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,SQL,,,,,,,,,JQuery,,Laravel,,Otro (especifique),MySQL,Home work (prueba técnica para desarrollar en casa),,Otro (especifique),Contrato Prestación de servicios,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",Teletrabajo,48,Pesos,21000000,0,0,,Seguro de vida,,,,,,,,,,,"Sí, preferiría que fuera en efectivo",Yo,Yo,No,Sí,800000,No,LinkedIn,,Computrabajo,,,,,,,,,0,0,0,Universitario,Tecnólogo,,,,,,Universidad,,,"Plataforma abierta (Youtube, FreeCodeCamp, Documentación oficial)","Plataforma de pago (Platzi, Udemy, Coursera, PluralSight, etc)",,,,,,,,,,,,,Platzi,Udemy,,,,Youtube,,,Básico (puede leer documentación y código en inglés),Bucaramanga,,Venezuela,,1995,Él (tradicionalmente se identifica como hombre),
12957346410,09/10/2021 10:21:56 AM,09/10/2021 10:23:03 AM,Empresa extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",,Más de 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12957292039,09/10/2021 10:03:22 AM,09/10/2021 10:11:06 AM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,,Más de 10,Full Stack Developer/ Engineer,,Full Stack Developer/ Engineer,,Senior (Avanzado),,No,40,20,20,20,Más de 15 años,Más de 15 años,PHP,,,,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,PHP,,,Python,,,,,,Shell,SQL,,,,,,,,,VanillaJS,,ExpressJS,,MySQL/MariaDB,,Q & A (preguntas hecha por una persona),,Contrato a término fijo,,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",Trabajo remoto,48,Pesos,60000000,0,0,,,,,"Educación (libros, cursos, etc)","Alimentación (bonos, almuerzos, etc)",,,,,,,"No, están bien como están",Mi empleador,Mi empleador,No,Sí,10000000,Sí,LinkedIn,,Computrabajo,,Torre,,,,,,,42000000,0,0,Ninguno,Tecnólogo,,,,,,,,,"Plataforma abierta (Youtube, FreeCodeCamp, Documentación oficial)",,,,,,,,,,,,,,,,,,,,,Empirico,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bogotá,,Colombia,,1986,Él (tradicionalmente se identifica como hombre),no
12957284988,09/10/2021 10:00:54 AM,09/10/2021 10:10:27 AM,Empresa Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,,Más de 10,Developer/ Engineer,,Otro (especifique),Analista de calidad,Junior (Principiante),,No,100,,,,Menos de 1 año,Menos de 1 año,SQL,,,,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ninguna, no hago frontend",,"Ninguna, no hago backend",,Oracle,,LiveCoding (prueba técnica con supervisión),,Contrato a término fijo,,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",Trabajo remoto,48,Pesos,36000000,0,0,,,,,,,,,,,,Ninguno,"Sí, preferiría que fuera en efectivo",Mi empleador,Mi empleador,No,No,0,Sí,LinkedIn,,,,Torre,,,,,,,24000000,0,0,Universitario,Pregrado,No,,,,,,,,"Plataforma abierta (Youtube, FreeCodeCamp, Documentación oficial)","Plataforma de pago (Platzi, Udemy, Coursera, PluralSight, etc)",,,,,,,,,,,,,,Udemy,FreecodeCamp,,,Youtube,,,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Cartagena,,Colombia,,1988,Él (tradicionalmente se identifica como hombre),No
12957276834,09/10/2021 09:57:58 AM,09/10/2021 10:09:00 AM,Empresa Colombiana con mercado global,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",,Más de 10,Software Engineer,,Backend Developer/ Engineer,,Mid (intermedio),,No,70,0,30,0,Menos de 1 año,5 - 10 años,TypeScript,,,,,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,React,,Otro (especifique),Nodejs,Elasticsearch,,Home work (prueba técnica para desarrollar en casa),,Contrato a término indefinido,,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",Trabajo remoto,40,Pesos,60000000,17000000,0,,,,,"Educación (libros, cursos, etc)",,,,,"Hardware (computador, celular, etc)",,,"No, están bien como están",Mi empleador,Mi empleador,No,Sí,8000000,Sí,LinkedIn,,,,Torre,,,,,,,3000000,3000000,0,Universitario,Especialista,,Sí,Sí,,,,,,"Plataforma abierta (Youtube, FreeCodeCamp, Documentación oficial)","Plataforma de pago (Platzi, Udemy, Coursera, PluralSight, etc)",,,,,,,,,,,,,Platzi,Udemy,,Coursera,,Youtube,,,Básico (puede leer documentación y código en inglés),Otro (especifique),Yopal Casanare,Colombia,,1987,Él (tradicionalmente se identifica como hombre),No
12957296828,09/10/2021 10:04:53 AM,09/10/2021 10:05:44 AM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",,5 - 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12947887886,09/07/2021 09:05:15 AM,09/07/2021 09:21:27 AM,Empresa Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,,Más de 10,Backend Developer/ Engineer,,Mi trabajo actual es mi primer empleo.,,Mid (intermedio),,No,100,0,0,0,1+ año,3 - 5 años,Otro (especifique),PLSQL,,,,C#,,,,,,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ninguna, no hago frontend",,Otro (especifique),Visual Studio,Oracle,,Otro (especifique),Ninguna. Se realizó semillero,Contrato a término indefinido,,Presencial (ocupa más del 60% de su tiempo en una oficina),Teletrabajo,40,Pesos,58800000,8820000,0,,,,,,,,,,,,,"Sí, preferiría que fuera en efectivo",No tengo,Mi empleador,No,No,0,Sí,LinkedIn,,,,,,,,,,,0,0,0,Universitario,Pregrado,Sí,,,,,Universidad,,,,,,,,,,,,,,,,,Platzi,,,,,,CodeCademy,,Básico (puede leer documentación y código en inglés),Cali,,Colombia,,1994,Ella (tradicionalmente se identifica como mujer),
12947847063,09/07/2021 08:51:09 AM,09/07/2021 08:59:20 AM,Empresa Colombiana con mercado global,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",,Más de 10,Otro (especifique),Technical writer,Mi trabajo actual es mi primer empleo.,,Mid (intermedio),,Sí,40,60,0,0,5 - 10 años,5 - 10 años,"Ninguno, porque soy mánager 😭",,,,,,C++,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ninguna, no hago frontend",,"Ninguna, no hago backend",,"Ninguna, no hago nada de base de datos / persistencia.",,Q & A (preguntas hecha por una persona),,Contrato a término indefinido,,Presencial (ocupa más del 60% de su tiempo en una oficina),Trabajo flexible,40,Pesos,63600000,9500000,0,,,,,,,"Salud mental (terapia, psicólogos)",,,"Hardware (computador, celular, etc)",,,"No, están bien como están",Mi empleador,Mi empleador,No,No,0,No,LinkedIn,,,,,,,,,,,81000000,0,0,Tecnólogo,Tecnólogo,,,,No desarrollo software,,,,,,,,,,,,,,,,,,,Platzi,,,,,,,,Nativo,Cali,,Colombia,,1991,Ella (tradicionalmente se identifica como mujer),No
12946116797,09/06/2021 02:50:31 PM,09/06/2021 03:51:08 PM,Empresa Colombiana con mercado Colombiano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",,2 - 5,Frontend Developer/ Engineer,,Full Stack Developer/ Engineer,,Mid (intermedio),,No,100,0,0,0,3 - 5 años,3 - 5 años,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHP,,,,,,,,,,,,,,,,,,,VanillaJS,,"Ninguna, no hago backend",,"Ninguna, no hago nada de base de datos / persistencia.",,Q & A (preguntas hecha por una persona),,Contrato a término indefinido,,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",Trabajo remoto,48,Pesos,18000000,0,0,,,,,,,,,,,,No,"No, están bien como están",Mi empleador,Mi empleador,No,No,0,No,LinkedIn,,,,,,,,,,,0,0,0,Tecnólogo,Tecnólogo,,,,,,,"Institución de Educación Superior (Sena, institutos técnicos, tecnológicos)","Bootcamp (Platzi master, Laboratoria, Pioneras Dev, etc)","Plataforma abierta (Youtube, FreeCodeCamp, Documentación oficial)","Plataforma de pago (Platzi, Udemy, Coursera, PluralSight, etc)",,,,,,,,,,,,,Platzi,,,,,Youtube,,,Básico (puede leer documentación y código en inglés),Valledupar,,Colombia,,1994,Él (tradicionalmente se identifica como hombre),No
12946171015,09/06/2021 03:36:18 PM,09/06/2021 03:43:29 PM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,,Más de 10,Software Engineer,,Software Engineer/ Ingeniero de software,,Mid (intermedio),,No,100,0,0,0,Menos de 1 año,2+ años,C#,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JQuery,,ASP.Net,,Microsoft SQL Server,,Online Test (prueba técnica sin supervisión),,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera",,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",Teletrabajo,40,Pesos,36000000,0,0,,,,,"Educación (libros, cursos, etc)",,,,,,,,"No, están bien como están",Mi empleador,Mi empleador,No,No,0,No,LinkedIn,,,,,,,,,,,36000000,0,0,Universitario,Pregrado,Sí,,,,,Universidad,,,,,,,,,,,,,,,,,Platzi,Udemy,,,,,,,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Floridablanca,,Colombia,,1996,Él (tradicionalmente se identifica como hombre),
12945787210,09/06/2021 11:04:12 AM,09/06/2021 11:05:31 AM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",,Más de 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12945747861,09/06/2021 10:43:43 AM,09/06/2021 11:01:00 AM,Empresa extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",,5 - 10,Full Stack Developer/ Engineer,,Full Stack Developer/ Engineer,,Senior (Avanzado),,No,80,15,5,0,Menos de 1 año,5 - 10 años,TypeScript,,,,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,SQL,,,,TypeScript,,,,,React,,Otro (especifique),Next.js,PostgreSQL,,Home work (prueba técnica para desarrollar en casa),,Contratista internacional,,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",Trabajo flexible,40,Dólares,90000,0,6000,,,,,"Educación (libros, cursos, etc)",,,,,"Hardware (computador, celular, etc)",,,"No, están bien como están",Yo,Yo,Sí - stock options,No,0,Sí,LinkedIn,,,,,,,,,,,33600000,0,0,Universitario,Pregrado,Sí,,,,,Universidad,,,,,,,,,,,,,,,,,,,,,,Youtube,,Egghead,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Medellín,,Colombia,,1993,Él (tradicionalmente se identifica como hombre),
12945572080,09/06/2021 09:08:08 AM,09/06/2021 09:09:21 AM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,,Más de 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12944607119,09/05/2021 10:01:30 PM,09/05/2021 10:17:18 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,,Más de 10,Backend Developer/ Engineer,,Full Stack Developer/ Engineer,,Junior (Principiante),,No,60,20,5,15,Menos de 1 año,1+ año,Python,,,,C,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ninguna, no hago frontend",,Otro (especifique),"Ninguna, no se sigue un framework por cuestiones de seguridad ",Oracle,,LiveCoding (prueba técnica con supervisión),,Contrato a término indefinido,,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",Trabajo flexible,9,Pesos,60000000,6000000,0,Medicina prepagada,Seguro de vida,Gimnasio,Clases de inglés,"Educación (libros, cursos, etc)",,"Salud mental (terapia, psicólogos)",Vacaciones adicionales a las de ley,,"Hardware (computador, celular, etc)",Servicio de Internet,,"No, están bien como están",Mi empleador,Mi empleador,No,No,0,Sí,LinkedIn,,,,Torre,,,,,,,42000000,0,0,Universitario,Pregrado,No,,,,,,,"Bootcamp (Platzi master, Laboratoria, Pioneras Dev, etc)",,,,Holberton School,,,,,,,,,,,,Udemy,FreecodeCamp,,,Youtube,CodeCademy,,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Bello,,Colombia,,1992,Él (tradicionalmente se identifica como hombre),No
12944023652,09/05/2021 01:02:55 PM,09/05/2021 01:03:38 PM,Empresa Colombiana con mercado EEUU,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",,2 - 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12943323114,09/05/2021 12:03:37 AM,09/05/2021 12:11:55 AM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,,2 - 5,Otro (especifique),Lead developer,Otro (especifique),Lead developer,Senior (Avanzado),,No,80,0,20,0,3 - 5 años,3 - 5 años,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,TypeScript,,,,,React,,Django,,PostgreSQL,,Home work (prueba técnica para desarrollar en casa),,Contratista internacional,,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",Trabajo remoto,30,Dólares,75000,10000,0,,,,Clases de inglés,"Educación (libros, cursos, etc)",,"Salud mental (terapia, psicólogos)",Vacaciones adicionales a las de ley,,,,,"No, están bien como están",Yo,Yo,No,No,0,Sí,LinkedIn,,,,,StackOverflow,,,,,,10000,0,0,Universitario,Pregrado,Sí,,,,,Universidad,,,,,,,,,,,,,,,,,,,,,,,,Google,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Cali,,Colombia,,1993,Él (tradicionalmente se identifica como hombre),No
